category,image_name,count
Living_Things,processed\face\male_42_17.png,17
Living_Things,processed\face\female_20_17.png,17
Nonliving_Things,processed\house\House70_17.png,17
Living_Things,processed\face\female_16_17.png,17
Living_Things,processed\face\female_61_17.png,17
Living_Things,processed\face\male_98_17.png,17
Living_Things,processed\face\female_5_17.png,17
Nonliving_Things,processed\house\House79_17.png,17
Living_Things,processed\face\female_54_17.png,17
Living_Things,processed\face\female_34_17.png,17
Living_Things,processed\face\male_26_17.png,17
Living_Things,processed\face\female_87_17.png,17
Living_Things,processed\face\male_88_17.png,17
Living_Things,processed\face\female_100_17.png,17
Nonliving_Things,processed\house\House27_17.png,17
Living_Things,processed\face\male_35_17.png,17
Nonliving_Things,processed\house\House62_17.png,17
Nonliving_Things,processed\house\House7_17.png,17
Nonliving_Things,processed\house\House78_17.png,17
Living_Things,processed\face\male_27_17.png,17
Living_Things,processed\face\female_89_17.png,17
Living_Things,processed\face\male_70_17.png,17
Living_Things,processed\face\female_80_17.png,17
Living_Things,processed\face\male_33_17.png,17
Nonliving_Things,processed\house\House4_17.png,17
Living_Things,processed\face\female_50_17.png,17
Living_Things,processed\face\male_61_17.png,17
Living_Things,processed\face\male_58_17.png,17
Nonliving_Things,processed\house\House52_17.png,17
Living_Things,processed\face\male_82_17.png,17
Living_Things,processed\face\female_73_17.png,17
Living_Things,processed\face\male_66_17.png,17
Nonliving_Things,processed\house\House64_17.png,17
Living_Things,processed\face\female_31_17.png,17
Living_Things,processed\face\male_72_17.png,17
Nonliving_Things,processed\house\House8_17.png,17
Nonliving_Things,processed\house\House54_17.png,17
Nonliving_Things,processed\house\House13_17.png,17
Living_Things,processed\face\female_1_17.png,17
Living_Things,processed\face\male_56_17.png,17
Nonliving_Things,processed\house\House63_17.png,17
Living_Things,processed\face\male_1_17.png,17
Nonliving_Things,processed\house\House94_17.png,17
Nonliving_Things,processed\house\House68_17.png,17
Nonliving_Things,processed\house\House12_17.png,17
Nonliving_Things,processed\house\House81_17.png,17
Nonliving_Things,processed\house\House1_17.png,17
Nonliving_Things,processed\house\House89_17.png,17
Living_Things,processed\face\male_5_17.png,17
Nonliving_Things,processed\house\House23_17.png,17
Nonliving_Things,processed\house\House45_17.png,17
Nonliving_Things,processed\house\House36_17.png,17
Nonliving_Things,processed\house\House28_17.png,17
Nonliving_Things,processed\house\House34_17.png,17
Living_Things,processed\face\male_37_17.png,17
Living_Things,processed\face\female_68_17.png,17
Living_Things,processed\face\male_81_17.png,17
Nonliving_Things,processed\house\House87_17.png,17
Living_Things,processed\face\male_95_17.png,17
Living_Things,processed\face\female_60_17.png,17
Nonliving_Things,processed\house\House93_17.png,17
Living_Things,processed\face\female_51_17.png,17
Living_Things,processed\face\female_86_17.png,17
Living_Things,processed\face\female_24_17.png,17
Nonliving_Things,processed\house\House69_17.png,17
Living_Things,processed\face\male_69_17.png,17
Nonliving_Things,processed\house\House40_17.png,17
Living_Things,processed\face\male_62_17.png,17
Living_Things,processed\face\female_29_17.png,17
Nonliving_Things,processed\house\House19_17.png,17
Nonliving_Things,processed\house\House91_17.png,17
Living_Things,processed\face\male_89_17.png,17
Nonliving_Things,processed\house\House10_17.png,17
Nonliving_Things,processed\house\House44_17.png,17
Living_Things,processed\face\male_28_17.png,17
Nonliving_Things,processed\house\House18_17.png,17
Nonliving_Things,processed\house\House22_17.png,17
Living_Things,processed\face\female_12_17.png,17
Nonliving_Things,processed\house\House9_17.png,17
Living_Things,processed\face\female_65_17.png,17
Nonliving_Things,processed\house\3257825_House58_17.png,17
Nonliving_Things,processed\house\House2_17.png,17
Nonliving_Things,processed\house\House71_17.png,17
Nonliving_Things,processed\house\House67_17.png,17
Nonliving_Things,processed\house\House32_17.png,17
Living_Things,processed\face\female_58_17.png,17
