category,subtarget,item,image_name,count
Living_Things,Marine_creatures,manatee,greyscaled\Living_Things\Marine_creatures\manatee_14.jpg,14
Living_Things,Birds,goose,greyscaled\Living_Things\Birds\goose_14.jpg,14
Nonliving_Things,Vehicles,ship,greyscaled\Nonliving_Things\Vehicles\ship_14.jpg,14
Living_Things,Marine_creatures,shark,greyscaled\Living_Things\Marine_creatures\shark_14.jpg,14
Living_Things,Birds,magpie,greyscaled\Living_Things\Birds\magpie_14.jpg,14
Nonliving_Things,Kitchen_Uten,pot,greyscaled\Nonliving_Things\Kitchen_Uten\pot_14.jpg,14
Nonliving_Things,Musical_Inst,trumpet,greyscaled\Nonliving_Things\Musical_Inst\trumpet_14.jpg,14
Nonliving_Things,Furniture,bedside-table,greyscaled\Nonliving_Things\Furniture\bedside-table_14.jpg,14
Nonliving_Things,Musical_Inst,drum,greyscaled\Nonliving_Things\Musical_Inst\drum_14.jpg,14
Living_Things,Birds,sparrow,greyscaled\Living_Things\Birds\sparrow_14.jpg,14
Living_Things,Birds,owl,greyscaled\Living_Things\Birds\owl_14.jpg,14
Nonliving_Things,Tools,hammer,greyscaled\Nonliving_Things\Tools\hammer_14.jpg,14
Living_Things,Birds,penguin,greyscaled\Living_Things\Birds\penguin_14.jpg,14
Living_Things,Birds,duck,greyscaled\Living_Things\Birds\duck_14.jpg,14
Nonliving_Things,Furniture,rocking-chair,greyscaled\Nonliving_Things\Furniture\rocking-chair_14.jpg,14
Living_Things,Animals,tiger,greyscaled\Living_Things\Animals\tiger_14.jpg,14
Living_Things,Birds,hen,greyscaled\Living_Things\Birds\hen_14.jpg,14
Nonliving_Things,Furniture,chair,greyscaled\Nonliving_Things\Furniture\chair_14.jpg,14
Living_Things,Marine_creatures,pomfret,greyscaled\Living_Things\Marine_creatures\pomfret_14.jpg,14
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled\Nonliving_Things\Kitchen_Uten\coking-pot_14.jpg,14
Nonliving_Things,Furniture,lectern,greyscaled\Nonliving_Things\Furniture\lectern_14.jpg,14
Living_Things,Animals,lioness,greyscaled\Living_Things\Animals\lioness_14.jpg,14
Nonliving_Things,Buildings,factory,greyscaled\Nonliving_Things\Buildings\factory_14.jpg,14
Nonliving_Things,Buildings,house,greyscaled\Nonliving_Things\Buildings\house_14.jpg,14
Nonliving_Things,Vehicles,plane,greyscaled\Nonliving_Things\Vehicles\plane_14.jpg,14
Nonliving_Things,Furniture,table,greyscaled\Nonliving_Things\Furniture\table_14.jpg,14
Nonliving_Things,Vehicles,boat,greyscaled\Nonliving_Things\Vehicles\boat_14.jpg,14
Living_Things,Birds,barn-owl,greyscaled\Living_Things\Birds\barn-owl_14.jpg,14
Living_Things,Animals,giraffe,greyscaled\Living_Things\Animals\giraffe_14.jpg,14
Living_Things,Animals,cow,greyscaled\Living_Things\Animals\cow_14.jpg,14
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_14.jpg,14
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_14.jpg,14
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_14.jpg,14
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_14.jpg,14
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_14.jpg,14
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_14.jpg,14
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_14.jpg,14
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_14.jpg,14
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_14.jpg,14
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_14.jpg,14
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_14.jpg,14
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_14.jpg,14
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_14.jpg,14
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_14.jpg,14
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_14.jpg,14
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_14.jpg,14
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__14.jpg,14
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_14.jpg,14
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_14.jpg,14
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_14.jpg,14
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_14.jpg,14
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_14.jpg,14
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_14.jpg,14
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_14.jpg,14
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_14.jpg,14
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_14.jpg,14
