category,subtarget,item,image_name,count
Nonliving_Things,Musical_Inst,violin,greyscaled/Nonliving_Things/Musical_Inst/violin_2.jpg,2
Nonliving_Things,Tools,axe,greyscaled/Nonliving_Things/Tools/axe_2.jpg,2
Nonliving_Things,Tools,hammer,greyscaled/Nonliving_Things/Tools/hammer_2.jpg,2
Nonliving_Things,Vehicles,boat,greyscaled/Nonliving_Things/Vehicles/boat_2.jpg,2
Nonliving_Things,Vehicles,bus,greyscaled/Nonliving_Things/Vehicles/bus_2.jpg,2
Nonliving_Things,Vehicles,car,greyscaled/Nonliving_Things/Vehicles/car_2.jpg,2
Nonliving_Things,Vehicles,motorbike,greyscaled/Nonliving_Things/Vehicles/motorbike_2.jpg,2
Nonliving_Things,Vehicles,plane,greyscaled/Nonliving_Things/Vehicles/plane_2.jpg,2
Nonliving_Things,Vehicles,ship,greyscaled/Nonliving_Things/Vehicles/ship_2.jpg,2
Nonliving_Things,Vehicles,tractor,greyscaled/Nonliving_Things/Vehicles/tractor_2.jpg,2
Nonliving_Things,Vehicles,train,greyscaled/Nonliving_Things/Vehicles/train_2.jpg,2
Nonliving_Things,Vehicles,van,greyscaled/Nonliving_Things/Vehicles/van_2.jpg,2
