category,subtarget,item,image_name,count
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_9.jpg,9
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_9.jpg,9
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_9.jpg,9
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_9.jpg,9
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_9.jpg,9
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_9.jpg,9
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_9.jpg,9
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_9.jpg,9
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_9.jpg,9
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_9.jpg,9
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_9.jpg,9
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_9.jpg,9
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_9.jpg,9
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_9.jpg,9
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_9.jpg,9
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_9.jpg,9
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__9.jpg,9
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_9.jpg,9
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_9.jpg,9
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_9.jpg,9
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_9.jpg,9
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_9.jpg,9
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_9.jpg,9
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_9.jpg,9
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_9.jpg,9
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_9.jpg,9
