category,subtarget,item,image_name,count
Living_Things,Marine_creatures,whale,greyscaled\Living_Things\Marine_creatures\whale_18.jpg,18
Nonliving_Things,Buildings,castle,greyscaled\Nonliving_Things\Buildings\castle_18.jpg,18
Nonliving_Things,Kitchen_Uten,cup,greyscaled\Nonliving_Things\Kitchen_Uten\cup_18.jpg,18
Living_Things,Animals,cheetah,greyscaled\Living_Things\Animals\cheetah_18.jpg,18
Living_Things,Animals,hippopotamus,greyscaled\Living_Things\Animals\hippopotamus_18.jpg,18
Living_Things,Birds,pigeon,greyscaled\Living_Things\Birds\pigeon_18.jpg,18
Nonliving_Things,Kitchen_Uten,small-saucepan,greyscaled\Nonliving_Things\Kitchen_Uten\small-saucepan_18.jpg,18
Living_Things,Insects,dragonfly,greyscaled\Living_Things\Insects\dragonfly_18.jpg,18
Nonliving_Things,Furniture,wardrobe,greyscaled\Nonliving_Things\Furniture\wardrobe_18.jpg,18
Living_Things,Birds,rooster,greyscaled\Living_Things\Birds\rooster_18.jpg,18
Nonliving_Things,Musical_Inst,violin,greyscaled\Nonliving_Things\Musical_Inst\violin_18.jpg,18
Nonliving_Things,Vehicles,bus,greyscaled\Nonliving_Things\Vehicles\bus_18.jpg,18
Nonliving_Things,Buildings,mill,greyscaled\Nonliving_Things\Buildings\mill_18.jpg,18
Living_Things,Birds,pelican,greyscaled\Living_Things\Birds\pelican_18.jpg,18
Living_Things,Animals,armadillo,greyscaled\Living_Things\Animals\armadillo_18.jpg,18
Living_Things,Birds,goldfinch,greyscaled\Living_Things\Birds\goldfinch_18.jpg,18
Nonliving_Things,Musical_Inst,guitar,greyscaled\Nonliving_Things\Musical_Inst\guitar_18.jpg,18
Living_Things,Birds,kiwi,greyscaled\Living_Things\Birds\kiwi_18.jpg,18
Nonliving_Things,Musical_Inst,tuba,greyscaled\Nonliving_Things\Musical_Inst\tuba_18.jpg,18
Living_Things,Marine_creatures,manatee,greyscaled\Living_Things\Marine_creatures\manatee_18.jpg,18
Living_Things,Birds,goose,greyscaled\Living_Things\Birds\goose_18.jpg,18
Nonliving_Things,Vehicles,ship,greyscaled\Nonliving_Things\Vehicles\ship_18.jpg,18
Living_Things,Marine_creatures,shark,greyscaled\Living_Things\Marine_creatures\shark_18.jpg,18
Living_Things,Birds,magpie,greyscaled\Living_Things\Birds\magpie_18.jpg,18
Nonliving_Things,Kitchen_Uten,pot,greyscaled\Nonliving_Things\Kitchen_Uten\pot_18.jpg,18
Nonliving_Things,Musical_Inst,trumpet,greyscaled\Nonliving_Things\Musical_Inst\trumpet_18.jpg,18
Nonliving_Things,Furniture,bedside-table,greyscaled\Nonliving_Things\Furniture\bedside-table_18.jpg,18
Nonliving_Things,Musical_Inst,drum,greyscaled\Nonliving_Things\Musical_Inst\drum_18.jpg,18
Living_Things,Birds,sparrow,greyscaled\Living_Things\Birds\sparrow_18.jpg,18
Living_Things,Birds,owl,greyscaled\Living_Things\Birds\owl_18.jpg,18
Nonliving_Things,Tools,hammer,greyscaled\Nonliving_Things\Tools\hammer_18.jpg,18
Living_Things,Birds,penguin,greyscaled\Living_Things\Birds\penguin_18.jpg,18
Living_Things,Birds,duck,greyscaled\Living_Things\Birds\duck_18.jpg,18
Nonliving_Things,Furniture,rocking-chair,greyscaled\Nonliving_Things\Furniture\rocking-chair_18.jpg,18
Living_Things,Animals,tiger,greyscaled\Living_Things\Animals\tiger_18.jpg,18
Living_Things,Birds,hen,greyscaled\Living_Things\Birds\hen_18.jpg,18
Nonliving_Things,Furniture,chair,greyscaled\Nonliving_Things\Furniture\chair_18.jpg,18
Living_Things,Marine_creatures,pomfret,greyscaled\Living_Things\Marine_creatures\pomfret_18.jpg,18
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled\Nonliving_Things\Kitchen_Uten\coking-pot_18.jpg,18
Nonliving_Things,Furniture,lectern,greyscaled\Nonliving_Things\Furniture\lectern_18.jpg,18
Living_Things,Animals,lioness,greyscaled\Living_Things\Animals\lioness_18.jpg,18
Nonliving_Things,Buildings,factory,greyscaled\Nonliving_Things\Buildings\factory_18.jpg,18
Nonliving_Things,Buildings,house,greyscaled\Nonliving_Things\Buildings\house_18.jpg,18
Nonliving_Things,Vehicles,plane,greyscaled\Nonliving_Things\Vehicles\plane_18.jpg,18
Nonliving_Things,Furniture,table,greyscaled\Nonliving_Things\Furniture\table_18.jpg,18
Nonliving_Things,Vehicles,boat,greyscaled\Nonliving_Things\Vehicles\boat_18.jpg,18
Living_Things,Birds,barn-owl,greyscaled\Living_Things\Birds\barn-owl_18.jpg,18
Living_Things,Animals,giraffe,greyscaled\Living_Things\Animals\giraffe_18.jpg,18
Living_Things,Animals,cow,greyscaled\Living_Things\Animals\cow_18.jpg,18
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_18.jpg,18
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_18.jpg,18
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_18.jpg,18
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_18.jpg,18
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_18.jpg,18
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_18.jpg,18
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_18.jpg,18
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_18.jpg,18
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_18.jpg,18
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_18.jpg,18
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_18.jpg,18
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_18.jpg,18
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_18.jpg,18
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_18.jpg,18
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_18.jpg,18
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_18.jpg,18
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__18.jpg,18
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_18.jpg,18
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_18.jpg,18
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_18.jpg,18
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_18.jpg,18
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_18.jpg,18
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_18.jpg,18
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_18.jpg,18
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_18.jpg,18
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_18.jpg,18
