category,subtarget,item,image_name,count
Nonliving_Things,Musical_Inst,violin,greyscaled\Nonliving_Things\Musical_Inst\violin_3.jpg,3
Nonliving_Things,Vehicles,bus,greyscaled\Nonliving_Things\Vehicles\bus_3.jpg,3
Nonliving_Things,Buildings,mill,greyscaled\Nonliving_Things\Buildings\mill_3.jpg,3
Living_Things,Birds,pelican,greyscaled\Living_Things\Birds\pelican_3.jpg,3
Living_Things,Animals,armadillo,greyscaled\Living_Things\Animals\armadillo_3.jpg,3
Living_Things,Birds,goldfinch,greyscaled\Living_Things\Birds\goldfinch_3.jpg,3
Nonliving_Things,Musical_Inst,guitar,greyscaled\Nonliving_Things\Musical_Inst\guitar_3.jpg,3
Living_Things,Birds,kiwi,greyscaled\Living_Things\Birds\kiwi_3.jpg,3
Nonliving_Things,Musical_Inst,tuba,greyscaled\Nonliving_Things\Musical_Inst\tuba_3.jpg,3
Living_Things,Marine_creatures,manatee,greyscaled\Living_Things\Marine_creatures\manatee_3.jpg,3
Living_Things,Birds,goose,greyscaled\Living_Things\Birds\goose_3.jpg,3
Nonliving_Things,Vehicles,ship,greyscaled\Nonliving_Things\Vehicles\ship_3.jpg,3
Living_Things,Marine_creatures,shark,greyscaled\Living_Things\Marine_creatures\shark_3.jpg,3
Living_Things,Birds,magpie,greyscaled\Living_Things\Birds\magpie_3.jpg,3
Nonliving_Things,Kitchen_Uten,pot,greyscaled\Nonliving_Things\Kitchen_Uten\pot_3.jpg,3
Nonliving_Things,Musical_Inst,trumpet,greyscaled\Nonliving_Things\Musical_Inst\trumpet_3.jpg,3
Nonliving_Things,Furniture,bedside-table,greyscaled\Nonliving_Things\Furniture\bedside-table_3.jpg,3
Nonliving_Things,Musical_Inst,drum,greyscaled\Nonliving_Things\Musical_Inst\drum_3.jpg,3
Living_Things,Birds,sparrow,greyscaled\Living_Things\Birds\sparrow_3.jpg,3
Living_Things,Birds,owl,greyscaled\Living_Things\Birds\owl_3.jpg,3
Nonliving_Things,Tools,hammer,greyscaled\Nonliving_Things\Tools\hammer_3.jpg,3
Living_Things,Birds,penguin,greyscaled\Living_Things\Birds\penguin_3.jpg,3
Living_Things,Birds,duck,greyscaled\Living_Things\Birds\duck_3.jpg,3
Nonliving_Things,Furniture,rocking-chair,greyscaled\Nonliving_Things\Furniture\rocking-chair_3.jpg,3
Living_Things,Animals,tiger,greyscaled\Living_Things\Animals\tiger_3.jpg,3
Living_Things,Birds,hen,greyscaled\Living_Things\Birds\hen_3.jpg,3
Nonliving_Things,Furniture,chair,greyscaled\Nonliving_Things\Furniture\chair_3.jpg,3
Living_Things,Marine_creatures,pomfret,greyscaled\Living_Things\Marine_creatures\pomfret_3.jpg,3
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled\Nonliving_Things\Kitchen_Uten\coking-pot_3.jpg,3
Nonliving_Things,Furniture,lectern,greyscaled\Nonliving_Things\Furniture\lectern_3.jpg,3
Living_Things,Animals,lioness,greyscaled\Living_Things\Animals\lioness_3.jpg,3
Nonliving_Things,Buildings,factory,greyscaled\Nonliving_Things\Buildings\factory_3.jpg,3
Nonliving_Things,Buildings,house,greyscaled\Nonliving_Things\Buildings\house_3.jpg,3
Nonliving_Things,Vehicles,plane,greyscaled\Nonliving_Things\Vehicles\plane_3.jpg,3
Nonliving_Things,Furniture,table,greyscaled\Nonliving_Things\Furniture\table_3.jpg,3
Nonliving_Things,Vehicles,boat,greyscaled\Nonliving_Things\Vehicles\boat_3.jpg,3
Living_Things,Birds,barn-owl,greyscaled\Living_Things\Birds\barn-owl_3.jpg,3
Living_Things,Animals,giraffe,greyscaled\Living_Things\Animals\giraffe_3.jpg,3
Living_Things,Animals,cow,greyscaled\Living_Things\Animals\cow_3.jpg,3
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_3.jpg,3
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_3.jpg,3
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_3.jpg,3
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_3.jpg,3
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_3.jpg,3
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_3.jpg,3
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_3.jpg,3
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_3.jpg,3
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_3.jpg,3
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_3.jpg,3
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_3.jpg,3
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_3.jpg,3
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_3.jpg,3
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_3.jpg,3
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_3.jpg,3
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_3.jpg,3
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__3.jpg,3
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_3.jpg,3
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_3.jpg,3
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_3.jpg,3
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_3.jpg,3
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_3.jpg,3
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_3.jpg,3
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_3.jpg,3
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_3.jpg,3
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_3.jpg,3
