category,subtarget,item,image_name,count
Living_Things,Birds,duck,greyscaled\Living_Things\Birds\duck_23.jpg,23
Nonliving_Things,Furniture,rocking-chair,greyscaled\Nonliving_Things\Furniture\rocking-chair_23.jpg,23
Living_Things,Animals,tiger,greyscaled\Living_Things\Animals\tiger_23.jpg,23
Living_Things,Birds,hen,greyscaled\Living_Things\Birds\hen_23.jpg,23
Nonliving_Things,Furniture,chair,greyscaled\Nonliving_Things\Furniture\chair_23.jpg,23
Living_Things,Marine_creatures,pomfret,greyscaled\Living_Things\Marine_creatures\pomfret_23.jpg,23
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled\Nonliving_Things\Kitchen_Uten\coking-pot_23.jpg,23
Nonliving_Things,Furniture,lectern,greyscaled\Nonliving_Things\Furniture\lectern_23.jpg,23
Living_Things,Animals,lioness,greyscaled\Living_Things\Animals\lioness_23.jpg,23
Nonliving_Things,Buildings,factory,greyscaled\Nonliving_Things\Buildings\factory_23.jpg,23
Nonliving_Things,Buildings,house,greyscaled\Nonliving_Things\Buildings\house_23.jpg,23
Nonliving_Things,Vehicles,plane,greyscaled\Nonliving_Things\Vehicles\plane_23.jpg,23
Nonliving_Things,Furniture,table,greyscaled\Nonliving_Things\Furniture\table_23.jpg,23
Nonliving_Things,Vehicles,boat,greyscaled\Nonliving_Things\Vehicles\boat_23.jpg,23
Living_Things,Birds,barn-owl,greyscaled\Living_Things\Birds\barn-owl_23.jpg,23
Living_Things,Animals,giraffe,greyscaled\Living_Things\Animals\giraffe_23.jpg,23
Living_Things,Animals,cow,greyscaled\Living_Things\Animals\cow_23.jpg,23
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_23.jpg,23
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_23.jpg,23
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_23.jpg,23
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_23.jpg,23
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_23.jpg,23
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_23.jpg,23
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_23.jpg,23
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_23.jpg,23
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_23.jpg,23
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_23.jpg,23
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_23.jpg,23
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_23.jpg,23
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_23.jpg,23
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_23.jpg,23
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_23.jpg,23
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_23.jpg,23
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__23.jpg,23
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_23.jpg,23
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_23.jpg,23
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_23.jpg,23
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_23.jpg,23
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_23.jpg,23
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_23.jpg,23
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_23.jpg,23
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_23.jpg,23
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_23.jpg,23
