category,subtarget,item,image_name,count
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_5.jpg,5
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_5.jpg,5
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_5.jpg,5
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_5.jpg,5
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_5.jpg,5
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_5.jpg,5
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_5.jpg,5
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_5.jpg,5
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_5.jpg,5
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_5.jpg,5
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_5.jpg,5
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_5.jpg,5
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_5.jpg,5
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_5.jpg,5
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__5.jpg,5
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_5.jpg,5
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_5.jpg,5
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_5.jpg,5
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_5.jpg,5
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_5.jpg,5
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_5.jpg,5
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_5.jpg,5
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_5.jpg,5
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_5.jpg,5
