category,image_name,count
Living_Things,processed\face\male_73_23.png,23
Nonliving_Things,processed\house\House17_23.png,23
Nonliving_Things,processed\house\House49_23.png,23
Living_Things,processed\face\male_94_23.png,23
Living_Things,processed\face\male_3_23.png,23
Living_Things,processed\face\female_47_23.png,23
Living_Things,processed\face\male_75_23.png,23
Nonliving_Things,processed\house\House3_23.png,23
Nonliving_Things,processed\house\House25_23.png,23
Nonliving_Things,processed\house\House55_23.png,23
Living_Things,processed\face\female_71_23.png,23
Nonliving_Things,processed\house\House53_23.png,23
Living_Things,processed\face\female_95_23.png,23
Living_Things,processed\face\male_42_23.png,23
Living_Things,processed\face\female_20_23.png,23
Nonliving_Things,processed\house\House70_23.png,23
Living_Things,processed\face\female_16_23.png,23
Living_Things,processed\face\female_61_23.png,23
Living_Things,processed\face\male_98_23.png,23
Living_Things,processed\face\female_5_23.png,23
Nonliving_Things,processed\house\House79_23.png,23
Living_Things,processed\face\female_54_23.png,23
Living_Things,processed\face\female_34_23.png,23
Living_Things,processed\face\male_26_23.png,23
Living_Things,processed\face\female_87_23.png,23
Living_Things,processed\face\male_88_23.png,23
Living_Things,processed\face\female_100_23.png,23
Nonliving_Things,processed\house\House27_23.png,23
Living_Things,processed\face\male_35_23.png,23
Nonliving_Things,processed\house\House62_23.png,23
Nonliving_Things,processed\house\House7_23.png,23
Nonliving_Things,processed\house\House78_23.png,23
Living_Things,processed\face\male_27_23.png,23
Living_Things,processed\face\female_89_23.png,23
Living_Things,processed\face\male_70_23.png,23
Living_Things,processed\face\female_80_23.png,23
Living_Things,processed\face\male_33_23.png,23
Nonliving_Things,processed\house\House4_23.png,23
Living_Things,processed\face\female_50_23.png,23
Living_Things,processed\face\male_61_23.png,23
Living_Things,processed\face\male_58_23.png,23
Nonliving_Things,processed\house\House52_23.png,23
Living_Things,processed\face\male_82_23.png,23
Living_Things,processed\face\female_73_23.png,23
Living_Things,processed\face\male_66_23.png,23
Nonliving_Things,processed\house\House64_23.png,23
Living_Things,processed\face\female_31_23.png,23
Living_Things,processed\face\male_72_23.png,23
Nonliving_Things,processed\house\House8_23.png,23
Nonliving_Things,processed\house\House54_23.png,23
Nonliving_Things,processed\house\House13_23.png,23
Living_Things,processed\face\female_1_23.png,23
Living_Things,processed\face\male_56_23.png,23
Nonliving_Things,processed\house\House63_23.png,23
Living_Things,processed\face\male_1_23.png,23
Nonliving_Things,processed\house\House94_23.png,23
Nonliving_Things,processed\house\House68_23.png,23
Nonliving_Things,processed\house\House12_23.png,23
Nonliving_Things,processed\house\House81_23.png,23
Nonliving_Things,processed\house\House1_23.png,23
Nonliving_Things,processed\house\House89_23.png,23
Living_Things,processed\face\male_5_23.png,23
Nonliving_Things,processed\house\House23_23.png,23
Nonliving_Things,processed\house\House45_23.png,23
Nonliving_Things,processed\house\House36_23.png,23
Nonliving_Things,processed\house\House28_23.png,23
Nonliving_Things,processed\house\House34_23.png,23
Living_Things,processed\face\male_37_23.png,23
Living_Things,processed\face\female_68_23.png,23
Living_Things,processed\face\male_81_23.png,23
Nonliving_Things,processed\house\House87_23.png,23
Living_Things,processed\face\male_95_23.png,23
Living_Things,processed\face\female_60_23.png,23
Nonliving_Things,processed\house\House93_23.png,23
Living_Things,processed\face\female_51_23.png,23
Living_Things,processed\face\female_86_23.png,23
Living_Things,processed\face\female_24_23.png,23
Nonliving_Things,processed\house\House69_23.png,23
Living_Things,processed\face\male_69_23.png,23
Nonliving_Things,processed\house\House40_23.png,23
Living_Things,processed\face\male_62_23.png,23
Living_Things,processed\face\female_29_23.png,23
Nonliving_Things,processed\house\House19_23.png,23
Nonliving_Things,processed\house\House91_23.png,23
Living_Things,processed\face\male_89_23.png,23
Nonliving_Things,processed\house\House10_23.png,23
Nonliving_Things,processed\house\House44_23.png,23
Living_Things,processed\face\male_28_23.png,23
Nonliving_Things,processed\house\House18_23.png,23
Nonliving_Things,processed\house\House22_23.png,23
Living_Things,processed\face\female_12_23.png,23
Nonliving_Things,processed\house\House9_23.png,23
Living_Things,processed\face\female_65_23.png,23
Nonliving_Things,processed\house\3257825_House58_23.png,23
Nonliving_Things,processed\house\House2_23.png,23
Nonliving_Things,processed\house\House71_23.png,23
Nonliving_Things,processed\house\House67_23.png,23
Nonliving_Things,processed\house\House32_23.png,23
Living_Things,processed\face\female_58_23.png,23
