category,subtarget,item,image_name,count
Nonliving_Things,Kitchen_Uten,small-saucepan,greyscaled\Nonliving_Things\Kitchen_Uten\small-saucepan_13.jpg,13
Living_Things,Insects,dragonfly,greyscaled\Living_Things\Insects\dragonfly_13.jpg,13
Nonliving_Things,Furniture,wardrobe,greyscaled\Nonliving_Things\Furniture\wardrobe_13.jpg,13
Living_Things,Birds,rooster,greyscaled\Living_Things\Birds\rooster_13.jpg,13
Nonliving_Things,Musical_Inst,violin,greyscaled\Nonliving_Things\Musical_Inst\violin_13.jpg,13
Nonliving_Things,Vehicles,bus,greyscaled\Nonliving_Things\Vehicles\bus_13.jpg,13
Nonliving_Things,Buildings,mill,greyscaled\Nonliving_Things\Buildings\mill_13.jpg,13
Living_Things,Birds,pelican,greyscaled\Living_Things\Birds\pelican_13.jpg,13
Living_Things,Animals,armadillo,greyscaled\Living_Things\Animals\armadillo_13.jpg,13
Living_Things,Birds,goldfinch,greyscaled\Living_Things\Birds\goldfinch_13.jpg,13
Nonliving_Things,Musical_Inst,guitar,greyscaled\Nonliving_Things\Musical_Inst\guitar_13.jpg,13
Living_Things,Birds,kiwi,greyscaled\Living_Things\Birds\kiwi_13.jpg,13
Nonliving_Things,Musical_Inst,tuba,greyscaled\Nonliving_Things\Musical_Inst\tuba_13.jpg,13
Living_Things,Marine_creatures,manatee,greyscaled\Living_Things\Marine_creatures\manatee_13.jpg,13
Living_Things,Birds,goose,greyscaled\Living_Things\Birds\goose_13.jpg,13
Nonliving_Things,Vehicles,ship,greyscaled\Nonliving_Things\Vehicles\ship_13.jpg,13
Living_Things,Marine_creatures,shark,greyscaled\Living_Things\Marine_creatures\shark_13.jpg,13
Living_Things,Birds,magpie,greyscaled\Living_Things\Birds\magpie_13.jpg,13
Nonliving_Things,Kitchen_Uten,pot,greyscaled\Nonliving_Things\Kitchen_Uten\pot_13.jpg,13
Nonliving_Things,Musical_Inst,trumpet,greyscaled\Nonliving_Things\Musical_Inst\trumpet_13.jpg,13
Nonliving_Things,Furniture,bedside-table,greyscaled\Nonliving_Things\Furniture\bedside-table_13.jpg,13
Nonliving_Things,Musical_Inst,drum,greyscaled\Nonliving_Things\Musical_Inst\drum_13.jpg,13
Living_Things,Birds,sparrow,greyscaled\Living_Things\Birds\sparrow_13.jpg,13
Living_Things,Birds,owl,greyscaled\Living_Things\Birds\owl_13.jpg,13
Nonliving_Things,Tools,hammer,greyscaled\Nonliving_Things\Tools\hammer_13.jpg,13
Living_Things,Birds,penguin,greyscaled\Living_Things\Birds\penguin_13.jpg,13
Living_Things,Birds,duck,greyscaled\Living_Things\Birds\duck_13.jpg,13
Nonliving_Things,Furniture,rocking-chair,greyscaled\Nonliving_Things\Furniture\rocking-chair_13.jpg,13
Living_Things,Animals,tiger,greyscaled\Living_Things\Animals\tiger_13.jpg,13
Living_Things,Birds,hen,greyscaled\Living_Things\Birds\hen_13.jpg,13
Nonliving_Things,Furniture,chair,greyscaled\Nonliving_Things\Furniture\chair_13.jpg,13
Living_Things,Marine_creatures,pomfret,greyscaled\Living_Things\Marine_creatures\pomfret_13.jpg,13
Nonliving_Things,Kitchen_Uten,coking-pot,greyscaled\Nonliving_Things\Kitchen_Uten\coking-pot_13.jpg,13
Nonliving_Things,Furniture,lectern,greyscaled\Nonliving_Things\Furniture\lectern_13.jpg,13
Living_Things,Animals,lioness,greyscaled\Living_Things\Animals\lioness_13.jpg,13
Nonliving_Things,Buildings,factory,greyscaled\Nonliving_Things\Buildings\factory_13.jpg,13
Nonliving_Things,Buildings,house,greyscaled\Nonliving_Things\Buildings\house_13.jpg,13
Nonliving_Things,Vehicles,plane,greyscaled\Nonliving_Things\Vehicles\plane_13.jpg,13
Nonliving_Things,Furniture,table,greyscaled\Nonliving_Things\Furniture\table_13.jpg,13
Nonliving_Things,Vehicles,boat,greyscaled\Nonliving_Things\Vehicles\boat_13.jpg,13
Living_Things,Birds,barn-owl,greyscaled\Living_Things\Birds\barn-owl_13.jpg,13
Living_Things,Animals,giraffe,greyscaled\Living_Things\Animals\giraffe_13.jpg,13
Living_Things,Animals,cow,greyscaled\Living_Things\Animals\cow_13.jpg,13
Nonliving_Things,Furniture,lamp,greyscaled\Nonliving_Things\Furniture\lamp_13.jpg,13
Nonliving_Things,Vehicles,tractor,greyscaled\Nonliving_Things\Vehicles\tractor_13.jpg,13
Nonliving_Things,Furniture,Chest-of-drawers,greyscaled\Nonliving_Things\Furniture\Chest-of-drawers_13.jpg,13
Living_Things,Birds,seagull,greyscaled\Living_Things\Birds\seagull_13.jpg,13
Nonliving_Things,Buildings,palace,greyscaled\Nonliving_Things\Buildings\palace_13.jpg,13
Nonliving_Things,Furniture,armchair,greyscaled\Nonliving_Things\Furniture\armchair_13.jpg,13
Nonliving_Things,Vehicles,motorbike,greyscaled\Nonliving_Things\Vehicles\motorbike_13.jpg,13
Living_Things,Birds,ostrich,greyscaled\Living_Things\Birds\ostrich_13.jpg,13
Living_Things,Marine_creatures,narwhal,greyscaled\Living_Things\Marine_creatures\narwhal_13.jpg,13
Living_Things,Animals,horse,greyscaled\Living_Things\Animals\horse_13.jpg,13
Living_Things,Marine_creatures,crab,greyscaled\Living_Things\Marine_creatures\crab_13.jpg,13
Nonliving_Things,Musical_Inst,saxophone,greyscaled\Nonliving_Things\Musical_Inst\saxophone_13.jpg,13
Living_Things,Animals,rhino,greyscaled\Living_Things\Animals\rhino_13.jpg,13
Nonliving_Things,Kitchen_Uten,teapot,greyscaled\Nonliving_Things\Kitchen_Uten\teapot_13.jpg,13
Living_Things,Animals,tapir,greyscaled\Living_Things\Animals\tapir_13.jpg,13
Nonliving_Things,Kitchen_Uten,frying-pan,greyscaled\Nonliving_Things\Kitchen_Uten\frying-pan_13.jpg,13
Nonliving_Things,Musical_Inst,piano,greyscaled\Nonliving_Things\Musical_Inst\piano__13.jpg,13
Living_Things,Animals,zebra,greyscaled\Living_Things\Animals\zebra_13.jpg,13
Nonliving_Things,Furniture,bookcase,greyscaled\Nonliving_Things\Furniture\bookcase_13.jpg,13
Nonliving_Things,Vehicles,train,greyscaled\Nonliving_Things\Vehicles\train_13.jpg,13
Nonliving_Things,Vehicles,van,greyscaled\Nonliving_Things\Vehicles\van_13.jpg,13
Living_Things,Insects,butterfly,greyscaled\Living_Things\Insects\butterfly_13.jpg,13
Living_Things,Marine_creatures,lobster,greyscaled\Living_Things\Marine_creatures\lobster_13.jpg,13
Living_Things,Insects,ladybird,greyscaled\Living_Things\Insects\ladybird_13.jpg,13
Living_Things,Animals,cat,greyscaled\Living_Things\Animals\cat_13.jpg,13
Living_Things,Birds,raven,greyscaled\Living_Things\Birds\raven_13.jpg,13
