category,image_name,count
Nonliving_Things,processed\house\House53_7.png,7
Living_Things,processed\face\female_95_7.png,7
Living_Things,processed\face\male_42_7.png,7
Living_Things,processed\face\female_20_7.png,7
Nonliving_Things,processed\house\House70_7.png,7
Living_Things,processed\face\female_16_7.png,7
Living_Things,processed\face\female_61_7.png,7
Living_Things,processed\face\male_98_7.png,7
Living_Things,processed\face\female_5_7.png,7
Nonliving_Things,processed\house\House79_7.png,7
Living_Things,processed\face\female_54_7.png,7
Living_Things,processed\face\female_34_7.png,7
Living_Things,processed\face\male_26_7.png,7
Living_Things,processed\face\female_87_7.png,7
Living_Things,processed\face\male_88_7.png,7
Living_Things,processed\face\female_100_7.png,7
Nonliving_Things,processed\house\House27_7.png,7
Living_Things,processed\face\male_35_7.png,7
Nonliving_Things,processed\house\House62_7.png,7
Nonliving_Things,processed\house\House7_7.png,7
Nonliving_Things,processed\house\House78_7.png,7
Living_Things,processed\face\male_27_7.png,7
Living_Things,processed\face\female_89_7.png,7
Living_Things,processed\face\male_70_7.png,7
Living_Things,processed\face\female_80_7.png,7
Living_Things,processed\face\male_33_7.png,7
Nonliving_Things,processed\house\House4_7.png,7
Living_Things,processed\face\female_50_7.png,7
Living_Things,processed\face\male_61_7.png,7
Living_Things,processed\face\male_58_7.png,7
Nonliving_Things,processed\house\House52_7.png,7
Living_Things,processed\face\male_82_7.png,7
Living_Things,processed\face\female_73_7.png,7
Living_Things,processed\face\male_66_7.png,7
Nonliving_Things,processed\house\House64_7.png,7
Living_Things,processed\face\female_31_7.png,7
Living_Things,processed\face\male_72_7.png,7
Nonliving_Things,processed\house\House8_7.png,7
Nonliving_Things,processed\house\House54_7.png,7
Nonliving_Things,processed\house\House13_7.png,7
Living_Things,processed\face\female_1_7.png,7
Living_Things,processed\face\male_56_7.png,7
Nonliving_Things,processed\house\House63_7.png,7
Living_Things,processed\face\male_1_7.png,7
Nonliving_Things,processed\house\House94_7.png,7
Nonliving_Things,processed\house\House68_7.png,7
Nonliving_Things,processed\house\House12_7.png,7
Nonliving_Things,processed\house\House81_7.png,7
Nonliving_Things,processed\house\House1_7.png,7
Nonliving_Things,processed\house\House89_7.png,7
Living_Things,processed\face\male_5_7.png,7
Nonliving_Things,processed\house\House23_7.png,7
Nonliving_Things,processed\house\House45_7.png,7
Nonliving_Things,processed\house\House36_7.png,7
Nonliving_Things,processed\house\House28_7.png,7
Nonliving_Things,processed\house\House34_7.png,7
Living_Things,processed\face\male_37_7.png,7
Living_Things,processed\face\female_68_7.png,7
Living_Things,processed\face\male_81_7.png,7
Nonliving_Things,processed\house\House87_7.png,7
Living_Things,processed\face\male_95_7.png,7
Living_Things,processed\face\female_60_7.png,7
Nonliving_Things,processed\house\House93_7.png,7
Living_Things,processed\face\female_51_7.png,7
Living_Things,processed\face\female_86_7.png,7
Living_Things,processed\face\female_24_7.png,7
Nonliving_Things,processed\house\House69_7.png,7
Living_Things,processed\face\male_69_7.png,7
Nonliving_Things,processed\house\House40_7.png,7
Living_Things,processed\face\male_62_7.png,7
Living_Things,processed\face\female_29_7.png,7
Nonliving_Things,processed\house\House19_7.png,7
Nonliving_Things,processed\house\House91_7.png,7
Living_Things,processed\face\male_89_7.png,7
Nonliving_Things,processed\house\House10_7.png,7
Nonliving_Things,processed\house\House44_7.png,7
Living_Things,processed\face\male_28_7.png,7
Nonliving_Things,processed\house\House18_7.png,7
Nonliving_Things,processed\house\House22_7.png,7
Living_Things,processed\face\female_12_7.png,7
Nonliving_Things,processed\house\House9_7.png,7
Living_Things,processed\face\female_65_7.png,7
Nonliving_Things,processed\house\3257825_House58_7.png,7
Nonliving_Things,processed\house\House2_7.png,7
Nonliving_Things,processed\house\House71_7.png,7
Nonliving_Things,processed\house\House67_7.png,7
Nonliving_Things,processed\house\House32_7.png,7
Living_Things,processed\face\female_58_7.png,7
